"Data Source","World Development Indicators",

"Last Updated Date","2016-07-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Europe & Central Asia","ECS","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","11.0936583321693","12.5466732259255","19.8055683387023","45.6120748918274","34.1619692034649","46.9070116861436","78.7220190197513","29.8861876396128","37.972130595759","33.2198438907235","43.4114104002993","34.2159109311741","40.0719383921863","35.8600346020761","33.2103133556434","32.3661140197789","26.2119904076739","24.1586342530513","21.3466452101639","26.680190006705","23.0988943812646","30.5109855496338","34.1954861978516","41.3110057027521","30.5408638864937","34.3808137724968","34.5562059741026","32.7275841296839","41.2745335185645","35.9316800437536","29.4186767186358","22.7148397697713","11.0709972481769","30.0207673877955","9.06420513826181","9.72648827512946","9.81740035551747","11.2369179102618","13.7706081099722","",
"Egypt, Arab Rep.","EGY","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","13.788194422646","15.9369519107218","11.827146517693","18.956215442533","22.3649819472489","23.7403359176512","28.6171691729418","32.8043285236816","38.7022692473794","42.3642263712704","22.9188784162164","32.0842771583894","36.4660055470651","28.74838859694","22.0440840179555","21.9334688236729","17.3766693227092","16.6681716750967","16.1534505998113","14.4804777129961","12.2402227090393","13.0121929463428","12.8407676474149","9.80522017614091","11.070610643491","11.6033928373434","12.6711420777471","7.78426928131599","6.94191567209687","6.1995107095985","5.99660846416668","5.63465412796599","6.43365057783821","6.09971457452562","7.37293015950754","6.53645645621048","7.51352360546501","12.6736941805251","",
"Euro area","EMU","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.105342723542227","","0.22267442349546","2.92473322420949","5.29842136986522","4.2859972502622","","","","","","","","","","","","","","","",
"Spain","ESP","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","5.76140453512484","6.72743807261457","5.33389423251632","7.82124135226817","10.8953114433135","13.0821514279696","18.7829126122854","20.7361982849544","24.5646394140946","29.7490652591171","36.9371328220199","44.9113064516129","40.7810787172011","38.9838444976077","30.6260963312594","23.8258757257568","18.9237480578463","15.8222937436764","18.4971519995635","41.6386573252485","9.96523218386501","12.2316241626705","16.3333665046948","13.7393290208975","18.395728925615","7.94318626012142","7.26270701056131","5.9074780235182","4.7592714787892","6.18951513563283","4.90199590195795","3.14267397621149","3.00288851123648","3.94879242172114","6.05409612645747","7.18508557073421","","","",
"European Union","EUU","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","3.90394874837993","6.00297403332364","5.41958751987863","6.81141864880038","7.97740255692741","10.1960633122699","11.7154048001358","11.481878738062","11.8092011877908","10.1404622849519","8.49844506755034","9.1462196276297","9.40319057142857","6.94626125236613","5.94193294598666","6.24643675675675","3.71949708697461","2.12697621815876","1.61438381918213","2.10944715874311","2.54001903155728","2.44648059687781","1.72866916715048","1.66692157848504","1.19713362955488","0.829518702371638","0.846202183642333","0.885960788771802","1.63759260229955","1.15157267581401","1.74768711145804","1.24136636397173","8.23715893543068","1.5473397396299","1.8842135147603","","",
"France","FRA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","18.4456233418066","16.0744245064663","17.7489124680567","13.4997196280087","13.0269211186603","10.818304258534","12.7734836775871","11.6188388077136","16.6482783920345","6.86024397953418","9.3723430651607","7.54319984614767","6.39439036204195","11.9835743383132","16.3099508160433","5.87471511179921","10.29464343812","15.3079812692832","10.6228973294668","13.0935751348101","14.0508804430754","18.7854539894194","9.93516769586535","16.2160585220927","15.2890301799227","11.0110481163525","5.5883453425559","3.4422695515473","","","","","","","","","","",
"United Kingdom","GBR","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.09788464065169","23.392692053709","15.3221166534706","12.5118471124013","7.94109801924854","11.3009447386204","12.5364342101592","12.5600485426612","8.06371008853403","10.6788078272238","5.96220104530979","16.7263580099429","20.9590332487573","17.50177387757","26.7610548099578","22.8520326268233","21.1526119567272","23.3342817323485","",
"Ghana","GHA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","6.48584371028215","5.80880474068429","3.71508864836032","7.41413640785417","8.89464141779551","13.1108729700767","14.250830358128","15.5568062426075","30.4112227805695","21.7196338074219","23.5585798816568","28.3173238228971","45.7889857631608","56.6407635339522","50.5300894854586","38.372997470489","27.5188538361023","27.31600462099","24.5437983528825","24.6279843727391","24.2162958320276","25.3769639490373","30.0038062160265","18.6969590368981","17.2068078607885","15.9605948429624","11.6522375184307","7.86427488839189","14.1988438799851","8.17920309852669","8.39834941724802","5.53210006946621","3.84164406056974","4.1587468076575","3.55669541561438","3.81608589823293","2.32555958101945","3.09273888748907","5.67650875660991","5.0654552527816","",
"Gibraltar","GIB","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6492787359362","27.2439246910508","22.1405617606698","16.137490640408","20.1060301686736","16.0558243833353","12.6025496867653","10.9816015743664","14.3721205836605","24.7827446602936","14.9274185624376","21.0335830317313","19.7856633117602","17.4277409348308","20.7110637508936","12.5688893244066","12.5666941557538","14.2387321390308","20.7745921115159","18.7915814404134","15.8579876265364","13.208214002803","10.7491270037669","12.3615323433526","6.31852555036777","12.8358541070833","7.99437255392576","4.19766030239488","","",
"Gambia, The","GMB","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","4.73565931157643","6.46458801109796","6.23749504550776","10.48066482817","20.1629948795541","16.9902231993718","10.8590718641279","10.2764294350769","33.243065320288","20.4359053633244","15.6319077868783","14.1607848507425","22.2339306627532","13.5987259201774","12.7473706625892","11.541389723744","14.125725771478","15.5998169992368","12.5412106190429","11.7582239926646","","","","","","14.7918186744181","20.9835762793164","15.1159478249815","14.7670335424189","12.5086727613242","5.09625099576268","6.46192156922452","8.08584160592412","7.90808057287394","7.11324258022259","","","",
"Guinea-Bissau","GNB","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","32.6091954022989","33.281045751634","28.3779527559055","51.9668508287293","77.1958762886598","69.7792207792208","61.0251572327044","54.2296511627907","32.2988505747126","68.6388059701492","36.8607875762618","14.7433903576983","19.7861926841834","52.4129773572153","38.8904445222261","15.3341540626099","","","","7.09981055134282","5.95152743616156","10.8164339417465","11.6974570016934","6.6723722468751","12.597038207563","7.4813189684972","5.65137808926218","6.22393748362239","9.48576875734687","1.71633081049126","4.42113589518425","0.334185610958927","","",
"Equatorial Guinea","GNQ","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","2.03022989965705","3.23809523809524","4.72772055530677","5.95652173913043","3.67692307692308","7.11227154046997","11.6287878787879","12.1820388349515","11.3787951149621","8.23603291468168","7.13800154496297","8.00462384403899","5.1377025658339","4.25418410041841","3.89995574894904","6.21515663777291","7.84121942434267","7.23262221969716","6.13548052845176","6.08820652173914","5.08756188118813","6.68288268643698","5.33487690308825","6.02344845962543","8.57933168191622","16.0803747327829","16.9526863988553","14.4691577961104","6.59368291352465","8.80030191607058","8.84027318661665","10.0924880188891","12.3366183928106","14.3871265833002","12.9817882031192","7.46224300160065","16.8325163639169","10.4132351148173","",
"Greenland","GRL","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","4.39945969626168","6.51671484693499","7.74317010309278","8.3284078516903","9.36122943836424","11.900548696845","16.3551037344398","22.5316365366318","29.031562158986","33.370428856383","31.5462177674976","29.2215729991543","21.432636788562","15.4196675900277","18.5551434928967","27.2568130974171","15.9667578068787","14.1155676704742","12.7336933797909","13.6479320193223","11.3280843111424","10.2107484209938","10.8210780867756","9.71983319023672","10.0605051690324","10.2839706909873","10.7459592965086","14.4644535748747","14.7713897691263","15.8386803723431","16.3648494131861","15.2956060500607","18.0258980634348","14.3645145425576","15.6501477596285","16.5314115896765","22.4769321022107","14.4589409841151","",
"Guam","GUM","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","13.0273238383076","16.989801268178","31.8691258746894","23.1665599832728","26.2871419954267","21.1789181621498","24.5248667769049","24.7233785312097","27.9708019745887","","","","","","","18.6876131998083","17.2435735945883","16.4149145223456","17.0234893311816","14.4015193370166","17.3198881789137","19.2356897538638","12.4640705363703","10.2330750109665","6.85333333333333","9.64980602805133","8.67035100821509","6.43928923856336","5.00834580779239","4.41030024341099","3.30923800533475","2.5458281400707","2.07341931115309","2.67274445823218","3.08650635512961","8.63181538543339","4.89401488801784","","",
"High income","HIC","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","11.8951900262181","14.6059569616645","29.6883565339376","19.0410036204429","19.6256192498231","21.7189245810056","22.1527727531139","26.9521700620018","32.2827058072751","26.203816185042","24.2946185483404","26.2043819312956","30.6626658860265","36.926447736455","37.0790227142585","15.6784002948765","38.3240600075959","30.7624597309077","35.5860161421964","31.1020885412467","35.2839388844214","35.2167836362546","31.4295728478491","25.1575130450164","22.4414167840612","21.2426760136743","9.91269446204223","8.6167903894864","9.09160008787719","9.41695523533024","6.11954200474188","10.0213736062937","7.87478536836932","7.19442704302592","7.38124284599793","9.63046498132082","10.2938347315991","16.0161929568626","13.6847106928237","14.3721985544531","","",
"Heavily indebted poor countries (HIPC)","HPC","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","13.254290168956","9.98595229067604","10.0131130410756","8.51076091311403","8.99924684436848","12.1968948458316","18.2320410453844","12.8974022294378","10.7358262945959","9.94850702566753","14.5367581180729","10.6327204804934","9.07516805685272","11.089509796937","14.288594133458","17.2776616546423","20.2294226044226","22.7235859124867","23.8789460601541","11.881809787627","13.9216553187727","7.19840566873339","6.50885068179893","5.82027168234065","54.6828862549387","16.1925887265136","10.2492745977315","8.97608544230323","9.88404924142604","9.20806035338495","6.26896582774301","7.00261220612681","11.5075344798229","19.5296527506828","9.54766311892642","8.5006345544104","10.3795821649817","6.13781832563071","4.22435342616291","12.5155518495769","0.383132184857952","0.260739504577345","0.659044863078172","","",
"Hungary","HUN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IBRD only","IBD","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","14.036988503899","18.126135188493","18.8324675324675","21.8764806789455","28.9125875167585","37.46387427999","37.1778621495327","40.439513336453","38.6939789854787","33.4827868300566","34.3824444178103","32.7715011182739","33.8671491080444","30.9648454458626","30.2761308524959","37.148540441747","30.3238071097183","32.2622262551098","30.6232507146683","22.7667511621537","23.8679344519148","25.1417032413114","26.2286269230498","24.1730815376319","20.8809993666002","25.7480931129703","19.0563985134903","14.2850770157695","19.5672892675716","17.4068540879909","14.4139702875022","16.8052409689733","19.5978375350156","23.0681494822215","",
"IDA only","IDX","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","11.9962914445689","13.1987244494569","14.6079995404051","20.6732081028977","23.7957810445903","24.8073839723028","23.6999849515387","23.6316594892547","25.6936353764594","29.8016613892741","29.6791713089007","28.3682578318584","26.2614856110952","24.7981554351337","25.2445549470338","19.3657766355377","17.3657896651012","17.6180614350163","22.474675743066","16.1864322307145","14.1763997608067","14.439481082136","13.5550382481877","11.5568251494074","9.49795081528784","9.92358429963585","8.62489224196764","6.88692871747926","6.27947591249536","4.86815849855704","5.20993601133138","5.25761352307968","5.76387306397718","4.76690455369444","4.57195392244863","4.97230663965197","5.11980777949069","5.40852008441883","",
"Isle of Man","IMN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","15.271752150603","18.1022445294891","15.6147168971572","15.3319645675472","12.2878004677989","11.338709996583","12.7097276456265","15.4660765715951","18.3192643738431","20.6447470238425","25.4488699714259","35.5860223675205","33.3364584415493","31.4317297148859","31.482860697648","32.9393230204186","32.0131767554821","28.6915914814177","28.8230894025786","32.2607402268309","33.2482901070557","27.6157570554082","26.3011944923236","24.7722975224746","18.6264432169895","17.0807966454476","17.9274149191634","20.9233564020311","29.1805033058418","14.4804776299583","14.930233291517","8.63523368673278","15.5909963273986","9.65799412444555","6.01841160972278","6.81923312953095","6.42518153115954","6.78252112489653","8.10638338855415","18.6003058176503","",
"Not classified","INX","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","6.8122646201947","5.57064448125282","5.43515969035368","4.60074862096139","4.1000936329588","4.10063596197617","7.28971457958344","3.58120294665263","5.59461345740873","3.29195186973125","3.24226865376046","4.1076655408863","5.16902577966593","9.33608076624385","16.4525831917658","29.6912761430277","27.1059227431653","31.0479365237786","18.1480219272175","17.363436928702","9.72654077196243","3.89674794080005","5.13054176401869","4.83413805543864","5.28930168986084","5.49808302303131","4.04810675021522","3.50160180068598","2.61030066815145","2.15868837573664","1.8884683932336","1.33438706075587","0.385762465792145","0.409417944005448","0.496427100292266","",
"Iraq","IRQ","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","70.3411814614487","28.4147964250248","59.2647461104462","24.7823736587763","19.7301631963984","25.5924789971996","26.4789585004741","29.9373217234649","33.0978130617136","40.4575106618228","47.9697377746279","45.8613388814099","41.2224417226393","31.5175709308113","27.849959134512","30.6108961529909","29.1682857765193","21.5959550398898","17.8776813074566","18.6243750882644","18.8190896758738","17.5929225997462","13.7528318409084","16.4416051381989","18.5074836048234","20.6489522635589","24.4985997978131","22.2012173443502","20.28460078135","22.216483659473","15.8696142223062","23.0832207430577","19.1710393997013","34.7161726384625","27.88188337687","36.3421757162693","36.6460378036008","25.9339916025834","32.9875576834256","",
"Jordan","JOR","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","7.9260177158296","9.78040659274575","5.94386029416168","5.12004303326043","4.87761429653215","8.4700634332567","9.83627299854825","12.0582762721617","12.2806458998151","14.4886120140795","14.0654766970826","19.3878008623231","20.6098125457118","25.0910974252462","31.394607376534","33.3505192060104","41.600285375761","24.8502047731991","24.3706326921114","28.7906950131407","25.8665585819458","20.9173804558326","18.6900925204643","16.689078750995","25.8973614556868","22.6024373523331","22.1612380354902","13.7357503172589","20.0652640737053","19.5153308934578","14.1446306052441","23.6393056334705","14.4745524141024","11.9346280942292","11.3451723744327","10.5759717779964","20.904483354038","5.9991997235174","5.7869472816776","6.60692522665086","6.48884443555378","6.61377293439647","8.5169304490313","",
"Japan","JPN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.89780221605728","4.58947413388013","6.18090850927703","14.4311893221548","19.6441719536829","32.3701267904575","32.3568846413666","34.9093297667092","34.8186057839101","38.0460280040662","41.9325884156378","33.4581906741164","48.853691938966","41.7455180951522","50.1948570029657","57.8689852693974","35.3603572384488","24.7268836203091","33.9736542021852","35.1237409788058","",
"Kenya","KEN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","14.936203585306","14.8105378588721","20.4509853048908","13.9747587525573","18.3720759287683","21.0288938456459","26.9655814618668","30.4834280746794","33.7741862696509","34.7954502061256","38.66533070207","35.6063192701908","39.7661143526577","38.990601767737","36.6400800294808","35.4121264940597","32.614049495945","31.1386955934664","17.0606102051068","20.564341060039","25.263890776664","22.3903050074988","15.5623667110851","14.8517413175371","15.8242847193883","21.0196986382277","15.8780620089827","16.353578518533","15.8395021328037","8.27359155773601","9.9820739372905","7.12818627194066","6.32383943420652","4.88010112846024","5.13223530341418","4.40062499276187","4.31941140831618","5.25668994875864","5.85115390697067","10.9567287039156","",
"Kyrgyz Republic","KGZ","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.405399973585837","4.39365801818436","13.2505721279619","13.0914381447844","11.3971988631369","18.8294699013612","21.1890106355358","30.1950042051746","31.1537363156458","20.4791916409317","21.8855556595267","17.8704234903244","14.811162081367","7.64417118711934","9.39773598118076","12.3427612910156","11.4374134542141","23.1393910120154","12.9941322151407","11.7675569765837","12.3972444996291","14.207714618445","",
"Cambodia","KHM","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.14640356460853","9.88962053827944","0.35352241537054","0.746347941567065","1.07802197802198","0.970298114861903","1.14144607145683","2.25762526788281","1.71184928708661","1.04462833729424","0.90229415364191","0.971352661568924","0.863617918618823","0.800836883892496","0.627728481019399","0.675564479228781","0.912003854370105","0.997110430886797","1.04075919901217","1.07087106176412","1.40475656080311","1.53318705426429","1.46571832701005","",
"Kiribati","KIR","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","KSV","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7759310919101","8.27151197114871","7.37994291754444","8.62165377481599","9.70961625983346","8.81831097044998","",
"Kuwait","KWT","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","47.9366898888473","40.8420799350931","45.2769734065114","52.071369762552","42.2565281439399","39.8061233142828","37.8202805813689","39.3532568110982","33.8687416704523","37.9914054606779","32.0428300326996","22.6986505363145","24.5482720913682","28.6380882942656","29.6054296473262","26.5081730549047","27.8065767355656","34.1543464283335","36.3037983128487","34.4445579133763","41.5728079985254","39.2239671569406","34.796310977445","32.8394661148698","31.1902234322598","27.1570218741784","26.2021466280941","25.1712512220959","18.845348080689","15.693522656306","17.0697568316196","13.8421672574206","13.8338442917326","16.0935392069615","16.4130490718045","15.5651239135941","",
"Lao PDR","LAO","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","11.5908319185059","9.20560747663551","10.6372795969773","11.537527593819","13.5473684210526","20.2147806004619","8.59560229445507","6.1757443718228","4.77755511022044","8.31460345332163","4.94721040780585","6.14406167188629","6.54445462878093","6.29113051470588","6.232995951417","7.8167954877794","7.9891283170323","8.9682398201914","19.645422753106","22.0576453147054","22.9109634321464","17.6087191530088","16.4191648038485","15.8305063145222","14.1085733306754","15.2514068666003","13.0420630200494","12.8102008995793","9.08071177573582","10.6426919770056","","",
"Lebanon","LBN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5991033038697","25.9689339811376","33.8787667078774","24.2961637478962","26.7080087906428","24.4066649741352","17.8403246637461","19.9306429673656","18.7238823772966","19.9613431189224","18.0735559862693","16.6888191366382","16.6280604341441","",
